Date,Name,Year,Letterboxd URI,Rating
2017-07-15,The Algerian War!,2014,https://letterboxd.com/film/the-algerian-war/,3.5
2017-07-15,Toni Erdmann,2016,https://letterboxd.com/film/toni-erdmann/,2.5
2017-07-15,Sieranevada,2016,https://letterboxd.com/film/sieranevada/,3.5
2017-07-15,The Trump Card,1942,https://letterboxd.com/film/the-trump-card/,3
2017-07-15,In the Shadow of Women,2015,https://letterboxd.com/film/in-the-shadow-of-women/,4
2017-07-15,Things to Come,2016,https://letterboxd.com/film/things-to-come-2016/,2.5
2017-07-15,Fuses,1967,https://letterboxd.com/film/fuses/,4.5
2017-07-15,Gate of Flesh,1964,https://letterboxd.com/film/gate-of-flesh/,3.5
2017-07-15,London Orbital,2002,https://letterboxd.com/film/london-orbital/,4
2017-07-15,Dos fragmentos / Eva,2012,https://letterboxd.com/film/dos-fragmentos-eva/,3.5
2017-07-15,Daughter of Deceit,1951,https://letterboxd.com/film/daughter-of-deceit/,4
2017-07-15,The More the Merrier,1943,https://letterboxd.com/film/the-more-the-merrier/,3.5
2017-07-15,The Diary of a Chambermaid,1946,https://letterboxd.com/film/the-diary-of-a-chambermaid/,3.5
2017-07-15,Two People,1945,https://letterboxd.com/film/two-people/,3
2017-07-15,Man of Marble,1977,https://letterboxd.com/film/man-of-marble/,4
2017-07-15,Dont Look Back,1967,https://letterboxd.com/film/dont-look-back-1967/,3.5
2017-07-15,Lady in a Cage,1964,https://letterboxd.com/film/lady-in-a-cage/,2
2017-07-15,The Lower Depths,1936,https://letterboxd.com/film/the-lower-depths/,4
2017-07-15,One Way Passage,1932,https://letterboxd.com/film/one-way-passage/,3.5
2017-07-15,The House of the Angel,1957,https://letterboxd.com/film/the-house-of-the-angel/,3.5
2017-07-15,Heartbeat,1968,https://letterboxd.com/film/heartbeat-1968/,4
2017-07-15,Grey Gardens,1975,https://letterboxd.com/film/grey-gardens/,2.5
2017-07-15,The Firemen's Ball,1967,https://letterboxd.com/film/the-firemens-ball/,3
2017-07-15,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,1972,https://letterboxd.com/film/the-effect-of-gamma-rays-on-man-in-the-moon-marigolds/,4
2017-07-15,Me and My Gal,1932,https://letterboxd.com/film/me-and-my-gal/,4
2017-07-15,Bird People,2014,https://letterboxd.com/film/bird-people/,4.5
2017-07-15,The Last Time I Saw Macao,2012,https://letterboxd.com/film/the-last-time-i-saw-macao/,3
2017-07-15,Love Is a Racket,1932,https://letterboxd.com/film/love-is-a-racket/,3.5
2017-07-15,Café Society,2016,https://letterboxd.com/film/cafe-society-2016/,3
2017-07-15,It's Such a Beautiful Day,2012,https://letterboxd.com/film/its-such-a-beautiful-day/,4
2017-07-15,It's Such a Beautiful Day,2011,https://letterboxd.com/film/its-such-a-beautiful-day-2011/,4
2017-07-15,I Am So Proud of You,2008,https://letterboxd.com/film/i-am-so-proud-of-you/,3.5
2017-07-15,Everything Will Be OK,2006,https://letterboxd.com/film/everything-will-be-ok/,4
2017-07-15,Naked,1993,https://letterboxd.com/film/naked/,3
2017-07-15,Rojo y negro,1942,https://letterboxd.com/film/rojo-y-negro/,3
2017-07-15,Condenados,1953,https://letterboxd.com/film/condenados/,4
2017-07-15,True Romance,1993,https://letterboxd.com/film/true-romance/,2
2017-07-15,Views from Home,2005,https://letterboxd.com/film/views-from-home/,4.5
2017-07-15,Filter Beds,1998,https://letterboxd.com/film/filter-beds/,4.5
2017-07-15,Prelude,1996,https://letterboxd.com/film/prelude-1996/,4
2017-07-15,Flight,2012,https://letterboxd.com/film/flight/,3.5
2017-07-15,Messages,1984,https://letterboxd.com/film/messages-1984/,4.5
2017-07-15,The Shining Hour,1938,https://letterboxd.com/film/the-shining-hour/,4
2017-07-15,Sergeant York,1941,https://letterboxd.com/film/sergeant-york/,3.5
2017-07-15,The Goddess,1934,https://letterboxd.com/film/the-goddess-1934/,4
2017-07-15,Street Scene,1931,https://letterboxd.com/film/street-scene/,4
2017-07-15,Love Me Tonight,1932,https://letterboxd.com/film/love-me-tonight/,4.5
2017-07-15,The Golden Coach,1952,https://letterboxd.com/film/the-golden-coach/,4
2017-07-15,Bob & Carol & Ted & Alice,1969,https://letterboxd.com/film/bob-carol-ted-alice/,3.5
2017-07-15,A Wanderer's Notebook,1962,https://letterboxd.com/film/a-wanderers-notebook/,3.5
2017-07-15,El crimen de la pirindola,1965,https://letterboxd.com/film/el-crimen-de-la-pirindola/,3.5
2017-07-15,Devil's Doorway,1950,https://letterboxd.com/film/devils-doorway/,3.5
2017-07-15,Damsels in Distress,2011,https://letterboxd.com/film/damsels-in-distress/,4
2017-07-15,Paint Your Wagon,1969,https://letterboxd.com/film/paint-your-wagon/,3
2017-07-15,Gunfight at the O.K. Corral,1957,https://letterboxd.com/film/gunfight-at-the-ok-corral/,4
2017-07-15,Backlash,1956,https://letterboxd.com/film/backlash-1956/,3
2017-07-15,Mikey and Nicky,1976,https://letterboxd.com/film/mikey-and-nicky/,4
2017-07-15,The Threat,1949,https://letterboxd.com/film/the-threat/,2.5
2017-07-15,Dangerous Game,1993,https://letterboxd.com/film/dangerous-game/,4
2017-07-15,Last Supper at the Arabian Gray Horse,2001,https://letterboxd.com/film/last-supper-at-the-arabian-gray-horse/,3.5
2017-07-15,Journey to the Shore,2015,https://letterboxd.com/film/journey-to-the-shore/,3.5
2017-07-15,Barren Illusion,1999,https://letterboxd.com/film/barren-illusion/,3.5
2017-07-15,The Grass Is Greener,1960,https://letterboxd.com/film/the-grass-is-greener/,2.5
2017-07-15,Terror in a Texas Town,1958,https://letterboxd.com/film/terror-in-a-texas-town/,4
2017-07-15,The Witness,1969,https://letterboxd.com/film/the-witness/,3
2017-07-15,Miss Julie,2014,https://letterboxd.com/film/miss-julie-2014/,3
2017-07-15,Final Cut: Ladies and Gentlemen,2012,https://letterboxd.com/film/final-cut-ladies-and-gentlemen/,3
2017-07-15,A Train Arrives at the Station,2016,https://letterboxd.com/film/a-train-arrives-at-the-station/,3.5
2017-07-15,The Swimmer,1968,https://letterboxd.com/film/the-swimmer/,3.5
2017-07-15,A Modern Coed,1966,https://letterboxd.com/film/a-modern-coed/,3
2017-07-15,Burnt Skin,1967,https://letterboxd.com/film/burnt-skin/,3
2017-07-15,Sunset Song,2015,https://letterboxd.com/film/sunset-song/,4.5
2017-07-15,Safe in Hell,1931,https://letterboxd.com/film/safe-in-hell/,3.5
2017-07-15,The Hunt,2012,https://letterboxd.com/film/the-hunt-2012/,2
2017-07-15,The Spirit of '45,2013,https://letterboxd.com/film/the-spirit-of-45/,3.5
2017-07-15,The Unforgiven,1960,https://letterboxd.com/film/the-unforgiven/,3.5
2017-07-15,The Cry of the Owl,1987,https://letterboxd.com/film/the-cry-of-the-owl-1987/,3.5
2017-07-15,The Year of Living Dangerously,1982,https://letterboxd.com/film/the-year-of-living-dangerously/,3.5
2017-07-15,Guest,2010,https://letterboxd.com/film/guest/,3.5
2017-07-15,Day of the Full Moon,1998,https://letterboxd.com/film/day-of-the-full-moon/,3
2017-07-15,The Legend of Suram Fortress,1985,https://letterboxd.com/film/the-legend-of-suram-fortress/,3.5
2017-07-15,The Smiling Lieutenant,1931,https://letterboxd.com/film/the-smiling-lieutenant/,3.5
2017-07-15,Shadows of Forgotten Ancestors,1965,https://letterboxd.com/film/shadows-of-forgotten-ancestors/,4
2017-07-15,The Decameron,1971,https://letterboxd.com/film/the-decameron/,3.5
2017-07-15,They All Laughed,1981,https://letterboxd.com/film/they-all-laughed/,3.5
2017-07-15,Humoresque,1946,https://letterboxd.com/film/humoresque/,3
2017-07-15,Executive Suite,1954,https://letterboxd.com/film/executive-suite/,3
2017-07-15,The Summer of Sangaile,2015,https://letterboxd.com/film/the-summer-of-sangaile/,2.5
2017-07-15,"Cuba: Battle of the 10,000,000",1971,https://letterboxd.com/film/cuba-battle-of-the-10000000/,4
2017-07-15,Everybody Wants Some!!,2016,https://letterboxd.com/film/everybody-wants-some/,3.5
2017-07-15,Alexander Nevsky,1938,https://letterboxd.com/film/alexander-nevsky/,3
2017-07-15,The Messenger,1986,https://letterboxd.com/film/the-messenger-1986/,4
2017-07-15,The Wicker Man,1973,https://letterboxd.com/film/the-wicker-man/,3.5
2017-07-15,Basic Instinct,1992,https://letterboxd.com/film/basic-instinct/,4
2017-07-15,The Law,1990,https://letterboxd.com/film/the-law-1990/,3
2017-07-15,The Quatermass Xperiment,1955,https://letterboxd.com/film/the-quatermass-xperiment/,3
2017-07-15,The Heart of the World,2000,https://letterboxd.com/film/the-heart-of-the-world/,4
2017-07-15,The Conjuring 2,2016,https://letterboxd.com/film/the-conjuring-2/,2.5
2017-07-15,The White Sheik,1952,https://letterboxd.com/film/the-white-sheik/,3.5
2017-07-15,High School,1968,https://letterboxd.com/film/high-school/,3.5
2017-07-15,Ex Machina,2014,https://letterboxd.com/film/ex-machina-2014/,3
2017-07-15,Big Business,1929,https://letterboxd.com/film/big-business/,3
2017-07-15,Liberty,1929,https://letterboxd.com/film/liberty/,2.5
2017-07-15,The Skeleton Dance,1929,https://letterboxd.com/film/the-skeleton-dance/,3.5
2017-07-15,You and Me,1938,https://letterboxd.com/film/you-and-me/,3.5
2017-07-15,Eternal Love,1929,https://letterboxd.com/film/eternal-love/,3.5
2017-07-15,Se vende un tranvía,1959,https://letterboxd.com/film/se-vende-un-tranvia/,3
2017-07-15,The Fourth Man,1983,https://letterboxd.com/film/the-fourth-man/,4
2017-07-15,Brute Force,1947,https://letterboxd.com/film/brute-force/,3.5
2017-07-15,Eye of the Needle,1981,https://letterboxd.com/film/eye-of-the-needle/,2.5
2017-07-15,The Parallax View,1974,https://letterboxd.com/film/the-parallax-view/,3.5
2017-07-15,Return to Ithaca,2014,https://letterboxd.com/film/return-to-ithaca/,2.5
2017-07-15,Napoleon,1927,https://letterboxd.com/film/napoleon/,4.5
2017-07-15,Lucky Star,1929,https://letterboxd.com/film/lucky-star-1929/,4
2017-07-15,The Law and Jake Wade,1958,https://letterboxd.com/film/the-law-and-jake-wade/,4
2017-07-15,Tasio,1984,https://letterboxd.com/film/tasio/,3.5
2017-07-15,Picnic on the Grass,1959,https://letterboxd.com/film/picnic-on-the-grass/,4
2017-07-15,Innisfree,1990,https://letterboxd.com/film/innisfree/,3.5
2017-07-15,Comanche Station,1960,https://letterboxd.com/film/comanche-station/,3.5
2017-07-15,Umbracle,1972,https://letterboxd.com/film/umbracle/,4.5
2017-07-15,Brigada criminal,1950,https://letterboxd.com/film/brigada-criminal/,2.5
2017-07-15,The National Shotgun,1978,https://letterboxd.com/film/the-national-shotgun/,3
2017-07-15,"Arabian Nights: Volume 1, The Restless One",2015,https://letterboxd.com/film/arabian-nights-volume-1-the-restless-one/,3.5
2017-07-15,11 Minutes,2015,https://letterboxd.com/film/11-minutes/,2
2017-07-15,The Thoughts That Once We Had,2015,https://letterboxd.com/film/the-thoughts-that-once-we-had/,4
2017-07-15,Sentimental Education,2013,https://letterboxd.com/film/sentimental-education-2013/,3
2017-07-15,Night Without Distance,2015,https://letterboxd.com/film/night-without-distance/,3
2017-07-15,John From,2015,https://letterboxd.com/film/john-from/,4
2017-07-15,Murderess,2015,https://letterboxd.com/film/murderess-2015/,3.5
2017-07-15,Story of My Hair,2011,https://letterboxd.com/film/story-of-my-hair/,4
2017-07-15,Jerry and Me,2012,https://letterboxd.com/film/jerry-and-me/,3.5
2017-07-15,Lost and Beautiful,2015,https://letterboxd.com/film/lost-and-beautiful/,2
2017-07-15,Before the Beginning,2015,https://letterboxd.com/film/before-the-beginning/,3.5
2017-07-15,In Jackson Heights,2015,https://letterboxd.com/film/in-jackson-heights/,4.5
2017-07-15,Sayonara,2015,https://letterboxd.com/film/sayonara-2015/,1.5
2017-07-15,The Day Before the End,2016,https://letterboxd.com/film/the-day-before-the-end/,3
2017-07-15,The Silence of Peleshian,2011,https://letterboxd.com/film/the-silence-of-peleshian/,3
2017-07-15,Crossing the Line,2007,https://letterboxd.com/film/crossing-the-line-2007/,3
2017-07-15,The Movement,2015,https://letterboxd.com/film/the-movement/,2
2017-07-15,Lightning,1952,https://letterboxd.com/film/lightning/,4
2017-07-15,The Approach of Autumn,1960,https://letterboxd.com/film/the-approach-of-autumn/,4
2017-07-15,Born to Kill,1947,https://letterboxd.com/film/born-to-kill/,3.5
2017-07-15,The Witch,2015,https://letterboxd.com/film/the-witch-2015/,3
2017-07-15,Voyage to Nowhere,1986,https://letterboxd.com/film/voyage-to-nowhere/,3.5
2017-07-15,Chase a Crooked Shadow,1958,https://letterboxd.com/film/chase-a-crooked-shadow/,3
2017-07-15,Margarita and the Wolf,1969,https://letterboxd.com/film/margarita-and-the-wolf/,3.5
2017-07-15,The Big Combo,1955,https://letterboxd.com/film/the-big-combo/,4.5
2017-07-15,Songs for After a War,1976,https://letterboxd.com/film/songs-for-after-a-war/,4
2017-07-15,Our Hospitality,1923,https://letterboxd.com/film/our-hospitality/,3.5
2017-07-15,Carnival Sunday,1945,https://letterboxd.com/film/carnival-sunday/,3.5
2017-07-15,Foolish Wives,1922,https://letterboxd.com/film/foolish-wives/,4
2017-07-15,The Wheelchair,1960,https://letterboxd.com/film/the-wheelchair/,3
2017-07-15,Bitter Rice,1949,https://letterboxd.com/film/bitter-rice/,3.5
2017-07-15,Mountains May Depart,2015,https://letterboxd.com/film/mountains-may-depart/,4
2017-07-15,Turkish Delight,1973,https://letterboxd.com/film/turkish-delight/,3.5
2017-07-15,Esa sensación,2016,https://letterboxd.com/film/esa-sensacion/,3.5
2017-07-15,Personal Best,1982,https://letterboxd.com/film/personal-best/,3
2017-07-15,Beyond the Forest,1949,https://letterboxd.com/film/beyond-the-forest/,3.5
2017-07-15,American Graffiti,1973,https://letterboxd.com/film/american-graffiti/,2
2017-07-15,Schatten der Vergangenheit,1936,https://letterboxd.com/film/schatten-der-vergangenheit/,3.5
2017-07-15,Suburban Cabaret,1935,https://letterboxd.com/film/suburban-cabaret/,3.5
2017-07-15,Tempestad,2016,https://letterboxd.com/film/tempestad/,2
2017-07-15,To Die in Madrid,1963,https://letterboxd.com/film/to-die-in-madrid/,4
2017-07-15,The Girl Who Knew Too Much,1963,https://letterboxd.com/film/the-girl-who-knew-too-much/,3
2017-07-15,The Swimming Pool,1969,https://letterboxd.com/film/the-swimming-pool/,3.5
2017-07-15,Woody Allen: A Documentary,2011,https://letterboxd.com/film/woody-allen-a-documentary/,3
2017-07-15,White Nights on the Pier,2014,https://letterboxd.com/film/white-nights-on-the-pier/,4
2017-07-15,Vapour,2015,https://letterboxd.com/film/vapour/,3.5
2017-07-15,Julieta,2016,https://letterboxd.com/film/julieta/,3.5
2017-07-15,A Woman's Revenge,2012,https://letterboxd.com/film/a-womans-revenge-2012/,4
2017-07-15,The Kid Stays in the Picture,2002,https://letterboxd.com/film/the-kid-stays-in-the-picture/,3
2017-07-15,Cool Hand Luke,1967,https://letterboxd.com/film/cool-hand-luke/,2.5
2017-07-15,Red Desert,1964,https://letterboxd.com/film/red-desert/,4
2017-07-15,Contempt,1963,https://letterboxd.com/film/contempt/,5
2017-07-15,Other Men's Women,1931,https://letterboxd.com/film/other-mens-women/,4
2017-07-15,The Magnificent Seven,1960,https://letterboxd.com/film/the-magnificent-seven/,2.5
2017-07-15,Illumination,1973,https://letterboxd.com/film/illumination/,3.5
2017-07-15,Cause for Alarm,1951,https://letterboxd.com/film/cause-for-alarm/,3
2017-07-15,David Holzman's Diary,1967,https://letterboxd.com/film/david-holzmans-diary/,4
2017-07-15,Autumn Moon,1992,https://letterboxd.com/film/autumn-moon/,3
2017-07-15,Easy Rider,1969,https://letterboxd.com/film/easy-rider/,3
2017-07-15,Broadcast News,1987,https://letterboxd.com/film/broadcast-news/,2.5
2017-07-15,The Goodbye Girl,1977,https://letterboxd.com/film/the-goodbye-girl/,3
2017-07-15,My Golden Days,2015,https://letterboxd.com/film/my-golden-days/,4.5
2017-07-15,Beau Geste,1939,https://letterboxd.com/film/beau-geste/,3.5
2017-07-15,Kes,1969,https://letterboxd.com/film/kes/,3.5
2017-07-15,Our Little Sister,2015,https://letterboxd.com/film/our-little-sister/,3.5
2017-07-15,Johnny Apollo,1940,https://letterboxd.com/film/johnny-apollo/,4
2017-07-15,Lady Killer,1937,https://letterboxd.com/film/lady-killer-1937/,4
2017-07-15,The Tale of the Princess Kaguya,2013,https://letterboxd.com/film/the-tale-of-the-princess-kaguya/,4
2017-07-15,When Marnie Was There,2014,https://letterboxd.com/film/when-marnie-was-there/,3
2017-07-15,Seven Thieves,1960,https://letterboxd.com/film/seven-thieves/,3
2017-07-15,Four Nights with Anna,2008,https://letterboxd.com/film/four-nights-with-anna/,4
2017-07-15,23 Paces to Baker Street,1956,https://letterboxd.com/film/23-paces-to-baker-street/,3.5
2017-07-15,How Not to Be Seen: A Fucking Didactic Educational .MOV File,2013,https://letterboxd.com/film/how-not-to-be-seen-a-fucking-didactic-educational-mov-file/,3.5
2017-07-15,Loves of a Blonde,1965,https://letterboxd.com/film/loves-of-a-blonde/,3.5
2017-07-15,Lonely Are the Brave,1962,https://letterboxd.com/film/lonely-are-the-brave/,3
2017-07-15,Memories of Underdevelopment,1968,https://letterboxd.com/film/memories-of-underdevelopment/,3.5
2017-07-15,Room,2015,https://letterboxd.com/film/room-2015/,1.5
2017-07-15,The Martian,2015,https://letterboxd.com/film/the-martian/,2.5
2017-07-15,The Three Musketeers,1993,https://letterboxd.com/film/the-three-musketeers-1993/,1.5
2017-07-15,45 Years,2015,https://letterboxd.com/film/45-years/,3
2017-07-15,The Great Man's Lady,1942,https://letterboxd.com/film/the-great-mans-lady/,4
2017-07-15,These Thousand Hills,1959,https://letterboxd.com/film/these-thousand-hills/,3
2017-07-15,Two Weeks in Another Town,1962,https://letterboxd.com/film/two-weeks-in-another-town/,3.5
2017-07-15,Man On a Mission: Richard Garriott's Road to the Stars,2010,https://letterboxd.com/film/man-on-a-mission-richard-garriotts-road-to-the-stars/,3.5
2017-07-15,My Son John,1952,https://letterboxd.com/film/my-son-john/,2
2017-07-15,Anne of the Indies,1951,https://letterboxd.com/film/anne-of-the-indies/,3.5
2017-07-15,Girls of Dark,1961,https://letterboxd.com/film/girls-of-dark/,4
2017-07-15,The Wandering Princess,1960,https://letterboxd.com/film/the-wandering-princess/,4
2017-07-15,Spotlight,2015,https://letterboxd.com/film/spotlight/,3
2017-07-15,The 50 Year Argument,2014,https://letterboxd.com/film/the-50-year-argument/,3.5
2017-07-15,Ruggles of Red Gap,1935,https://letterboxd.com/film/ruggles-of-red-gap/,3
2017-07-15,The Inner Scar,1972,https://letterboxd.com/film/the-inner-scar/,4
2017-07-15,The Lesson,2014,https://letterboxd.com/film/the-lesson/,3
2017-07-15,The Immortal One,1963,https://letterboxd.com/film/the-immortal-one/,4
