Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-02-10,A Study in Natural Magic,2013,https://letterboxd.com/danielquinn/film/a-study-in-natural-magic/,3.5,,,2019-02-09
2019-02-10,Pwdre Ser: the rot of stars,2018,https://letterboxd.com/danielquinn/film/pwdre-ser-the-rot-of-stars/,4,,,2019-02-09
2019-02-10,Prima Materia,2015,https://letterboxd.com/danielquinn/film/prima-materia/,4,,,2019-02-09
2019-02-11,High Life,2018,https://letterboxd.com/danielquinn/film/high-life-2018/,4,,,2019-02-10
2019-02-11,Lady with a Past,1932,https://letterboxd.com/danielquinn/film/lady-with-a-past/,3,,,2019-02-11
2019-02-14,★,2017,https://letterboxd.com/danielquinn/film/star-2017-1/,3,,,2019-02-13
2019-02-16,Barfly,1987,https://letterboxd.com/danielquinn/film/barfly/,1.5,,,2019-02-15
2019-02-17,Reversal of Fortune,1990,https://letterboxd.com/danielquinn/film/reversal-of-fortune/,3,,,2019-02-16
2019-02-18,The Ghost Ship,1943,https://letterboxd.com/danielquinn/film/the-ghost-ship/,3.5,,,2019-02-17
2019-02-18,The Baron of Arizona,1950,https://letterboxd.com/danielquinn/film/the-baron-of-arizona/,3.5,,,2019-02-17
2019-02-22,The Philadelphia Story,1940,https://letterboxd.com/danielquinn/film/the-philadelphia-story/,4.5,,,2019-02-19
2019-02-23,Cocktail de Rayas,,https://letterboxd.com/danielquinn/film/cocktail-de-rayas/,3,,,2019-02-22
2019-02-23,Cosmorama,,https://letterboxd.com/danielquinn/film/cosmorama/,3,,,2019-02-22
2019-02-23,Vadi-Samvadi,1981,https://letterboxd.com/danielquinn/film/vadi-samvadi/,3,,,2019-02-22
2019-02-23,Our Lady of Paris,1982,https://letterboxd.com/danielquinn/film/our-lady-of-paris/,4.5,,,2019-02-22
2019-02-23,As Without So Within,2016,https://letterboxd.com/danielquinn/film/as-without-so-within/,3,,,2019-02-22
2019-02-23,The Quilpo Dreams Waterfalls,2012,https://letterboxd.com/danielquinn/film/the-quilpo-dreams-waterfalls/,3.5,Yes,,2019-02-23
2019-02-24,On the Town,1949,https://letterboxd.com/danielquinn/film/on-the-town/,4,,,2019-02-23
2019-02-24,The Image Book,2018,https://letterboxd.com/danielquinn/film/the-image-book/,4.5,,,2019-02-23
2019-02-25,The Spy Within,2018,https://letterboxd.com/danielquinn/film/the-spy-within/,3.5,,,2019-02-24
2019-03-01,"Scenes from Under Childhood, Section One",1967,https://letterboxd.com/danielquinn/film/scenes-from-under-childhood-section-one/,4.5,,,2019-02-28
2019-03-01,"Scenes from Under Childhood, Section Two",1969,https://letterboxd.com/danielquinn/film/scenes-from-under-childhood-section-two/,4.5,,,2019-02-28
2019-03-01,"Scenes from Under Childhood, Section Three",1969,https://letterboxd.com/danielquinn/film/scenes-from-under-childhood-section-three/,4.5,,,2019-02-28
2019-03-01,"Scenes from Under Childhood, Section Four",1970,https://letterboxd.com/danielquinn/film/scenes-from-under-childhood-section-four/,4.5,,,2019-02-28
2019-03-02,Something Different,1963,https://letterboxd.com/danielquinn/film/something-different/,4,,,2019-03-01
2019-03-03,A Bagful of Fleas,1962,https://letterboxd.com/danielquinn/film/a-bagful-of-fleas/,3.5,,,2019-03-02
2019-03-03,Ceiling,1962,https://letterboxd.com/danielquinn/film/ceiling/,3.5,,,2019-03-02
2019-03-10,Calamity,1982,https://letterboxd.com/danielquinn/film/calamity-1982/,2,,,2019-03-09
2019-03-11,The Phantom of Liberty,1974,https://letterboxd.com/danielquinn/film/the-phantom-of-liberty/,4,,,2019-03-10
2019-03-14,Pine Flat,2006,https://letterboxd.com/danielquinn/film/pine-flat/,4,,,2019-03-13
2019-03-16,Emperor Tomato Ketchup,1971,https://letterboxd.com/danielquinn/film/emperor-tomato-ketchup/,1,,,2019-03-15
2019-03-16,The Embryo Hunts in Secret,1966,https://letterboxd.com/danielquinn/film/the-embryo-hunts-in-secret/,2,,,2019-03-15
2019-03-17,They Live,1988,https://letterboxd.com/danielquinn/film/they-live/,3.5,,,2019-03-16
2019-03-18,Reprisal!,1956,https://letterboxd.com/danielquinn/film/reprisal/,4,,,2019-03-17
2019-03-18,The Mule,2018,https://letterboxd.com/danielquinn/film/the-mule-2018/,2.5,,,2019-03-17
2019-03-20,The Strange Case of Angelica,2010,https://letterboxd.com/danielquinn/film/the-strange-case-of-angelica/,4.5,Yes,,2019-03-19
2019-03-21,Interior Ape,2004,https://letterboxd.com/danielquinn/film/interior-ape/,3,,,2019-03-20
2019-03-21,Animals Moving to the Sound of Drums,2013,https://letterboxd.com/danielquinn/film/animals-moving-to-the-sound-of-drums/,3.5,,,2019-03-20
2019-03-21,If the War Continues,2012,https://letterboxd.com/danielquinn/film/if-the-war-continues/,3,,,2019-03-20
2019-03-21,Nothing Is Over Nothing,2009,https://letterboxd.com/danielquinn/film/nothing-is-over-nothing/,3.5,,,2019-03-20
2019-03-21,The Wedding Present,2007,https://letterboxd.com/danielquinn/film/the-wedding-present/,3.5,,,2019-03-20
2019-03-21,Between Gold,2011,https://letterboxd.com/danielquinn/film/between-gold/,4,,,2019-03-20
2019-03-21,Winter Beyond Winter,2016,https://letterboxd.com/danielquinn/film/winter-beyond-winter/,3.5,,,2019-03-20
2019-03-23,Pain and Glory,2019,https://letterboxd.com/danielquinn/film/pain-and-glory/,4,,,2019-03-22
2019-03-24,Album (1976-78),1978,https://letterboxd.com/danielquinn/film/album-1976-78/,3.5,,,2019-03-23
2019-03-24,Boy Meets Girl,1978,https://letterboxd.com/danielquinn/film/boy-meets-girl-1978/,3.5,,,2019-03-23
2019-03-24,For / Against,1983,https://letterboxd.com/danielquinn/film/for-against/,3.5,,,2019-03-23
2019-03-24,Fuga,1979,https://letterboxd.com/danielquinn/film/fuga-1979/,4,,,2019-03-23
2019-03-24,Fantômas: In the Shadow of the Guillotine,1913,https://letterboxd.com/danielquinn/film/fantomas-in-the-shadow-of-the-guillotine/,4,,,2019-03-24
2019-03-25,Under the Silver Lake,2018,https://letterboxd.com/danielquinn/film/under-the-silver-lake/,3,,,2019-03-24
2019-03-28,On Top of the Whale,1982,https://letterboxd.com/danielquinn/film/on-top-of-the-whale/,3,,,2019-03-27
2019-03-28,Labyrinth of Passion,1982,https://letterboxd.com/danielquinn/film/labyrinth-of-passion/,2.5,,,2019-03-27
2019-03-30,From the Other Side,2002,https://letterboxd.com/danielquinn/film/from-the-other-side/,4,,,2019-03-29
2019-03-31,Us,2019,https://letterboxd.com/danielquinn/film/us-2019/,3,,,2019-03-30
2019-03-31,Bloody Mama,1970,https://letterboxd.com/danielquinn/film/bloody-mama/,2.5,,,2019-03-30
2019-04-01,Titicut Follies,1967,https://letterboxd.com/danielquinn/film/titicut-follies/,3.5,,,2019-03-31
2019-04-08,Personalien,2019,https://letterboxd.com/danielquinn/film/personalien/,3,,,2019-04-07
2019-04-11,Apache,1954,https://letterboxd.com/danielquinn/film/apache/,3.5,,,2019-04-10
2019-04-14,The Secret of Convict Lake,1951,https://letterboxd.com/danielquinn/film/the-secret-of-convict-lake/,3.5,,,2019-04-13
2019-04-14,Identification of a Woman,1982,https://letterboxd.com/danielquinn/film/identification-of-a-woman/,4.5,,,2019-04-13
2019-04-14,Bachelor Mother,1939,https://letterboxd.com/danielquinn/film/bachelor-mother/,3.5,,,2019-04-13
2019-04-15,The Strangler,1970,https://letterboxd.com/danielquinn/film/the-strangler-1970/,4,,,2019-04-14
2019-04-15,Double Feature,1984,https://letterboxd.com/danielquinn/film/double-feature/,3,,,2019-04-14
2019-04-15,The Lawless Breed,1953,https://letterboxd.com/danielquinn/film/the-lawless-breed/,3.5,,,2019-04-14
2019-04-16,From the Clouds to the Resistance,1979,https://letterboxd.com/danielquinn/film/from-the-clouds-to-the-resistance/,4,,,2019-04-15
2019-04-16,The New Centurions,1972,https://letterboxd.com/danielquinn/film/the-new-centurions/,4,,,2019-04-15
2019-04-16,Non-Fiction,2018,https://letterboxd.com/danielquinn/film/non-fiction/,2.5,,,2019-04-15
2019-04-16,Radio Stories,1955,https://letterboxd.com/danielquinn/film/radio-stories/,3.5,,,2019-04-15
2019-04-17,Wall Engravings,1968,https://letterboxd.com/danielquinn/film/wall-engravings/,3.5,,,2019-04-16
2019-04-17,South of St. Louis,1949,https://letterboxd.com/danielquinn/film/south-of-st-louis/,3,,,2019-04-16
2019-04-17,The Love of the Actress Sumako,1947,https://letterboxd.com/danielquinn/film/the-love-of-the-actress-sumako/,4,,,2019-04-16
2019-04-17,Cry Danger,1951,https://letterboxd.com/danielquinn/film/cry-danger/,3.5,,,2019-04-16
2019-04-18,An Autumn's Tale,1987,https://letterboxd.com/danielquinn/film/an-autumns-tale/,3.5,,,2019-04-17
2019-04-18,No Name on the Bullet,1959,https://letterboxd.com/danielquinn/film/no-name-on-the-bullet/,3.5,,,2019-04-17
2019-04-18,Theodora Goes Wild,1936,https://letterboxd.com/danielquinn/film/theodora-goes-wild/,4,,,2019-04-17
2019-04-18,Waterloo Bridge,1940,https://letterboxd.com/danielquinn/film/waterloo-bridge/,4,,,2019-04-17
2019-04-19,Dark City,1950,https://letterboxd.com/danielquinn/film/dark-city/,3.5,,,2019-04-18
2019-04-19,Wild Is the Wind,1957,https://letterboxd.com/danielquinn/film/wild-is-the-wind/,3,,,2019-04-18
2019-04-20,The Mating Season,1951,https://letterboxd.com/danielquinn/film/the-mating-season/,3.5,,,2019-04-19
2019-04-20,The Sunless Street,1948,https://letterboxd.com/danielquinn/film/the-sunless-street/,4,,,2019-04-19
2019-04-20,Young Man with a Horn,1950,https://letterboxd.com/danielquinn/film/young-man-with-a-horn/,4,,,2019-04-19
2019-04-21,Craig's Wife,1936,https://letterboxd.com/danielquinn/film/craigs-wife/,3.5,,,2019-04-20
2019-04-27,New Left Note,1982,https://letterboxd.com/danielquinn/film/new-left-note/,3.5,,,2019-04-26
2019-04-27,Yali,2012,https://letterboxd.com/danielquinn/film/yali/,4,,,2019-04-26
2019-04-27,Im Nachmittagslicht,2013,https://letterboxd.com/danielquinn/film/im-nachmittagslicht/,4,,,2019-04-26
2019-04-27,Kakibaum III,2011,https://letterboxd.com/danielquinn/film/kakibaum-iii/,4,,,2019-04-26
2019-04-27,Große Wasser,2012,https://letterboxd.com/danielquinn/film/groe-wasser/,4,,,2019-04-26
2019-04-27,Balinese Rebar,2011,https://letterboxd.com/danielquinn/film/balinese-rebar/,3,,,2019-04-26
2019-04-27,4x8x3,2004,https://letterboxd.com/danielquinn/film/4x8x3/,3,,,2019-04-26
2019-04-27,Vadi-Samvadi,1981,https://letterboxd.com/danielquinn/film/vadi-samvadi/1/,3.5,Yes,,2019-04-26
2019-04-27,A Child Goes Burying Dead Insects,2009,https://letterboxd.com/danielquinn/film/a-child-goes-burying-dead-insects/,3.5,,,2019-04-26
2019-04-27,Super 8,1997,https://letterboxd.com/danielquinn/film/super-8-1997/,2.5,,,2019-04-26
2019-04-28,I Wake Up Screaming,1941,https://letterboxd.com/danielquinn/film/i-wake-up-screaming/,4,,,2019-04-27
2019-04-28,Written on the Wind,1956,https://letterboxd.com/danielquinn/film/written-on-the-wind/,4.5,Yes,,2019-04-27
2019-05-01,Distances,2018,https://letterboxd.com/danielquinn/film/distances-2018/,3,,,2019-04-30
2019-05-02,Gloria,1980,https://letterboxd.com/danielquinn/film/gloria/,3.5,,,2019-05-01
2019-05-03,The Portuguese Woman,2018,https://letterboxd.com/danielquinn/film/the-portuguese-woman/,4,,,2019-05-02
2019-05-04,The Sun Shines Bright,1953,https://letterboxd.com/danielquinn/film/the-sun-shines-bright/,4.5,Yes,,2019-05-03
2019-05-05,An Elephant Sitting Still,2018,https://letterboxd.com/danielquinn/film/an-elephant-sitting-still/,3.5,,,2019-05-04
2019-05-06,Passport to Pimlico,1949,https://letterboxd.com/danielquinn/film/passport-to-pimlico/,3,,,2019-05-05
2019-05-06,Los días perdidos,1963,https://letterboxd.com/danielquinn/film/los-dias-perdidos/,3.5,,,2019-05-05
2019-05-06,The Spirit of the Beehive,1973,https://letterboxd.com/danielquinn/film/the-spirit-of-the-beehive/,5,Yes,,2019-05-05
2019-05-12,A Scandal in Paris,1946,https://letterboxd.com/danielquinn/film/a-scandal-in-paris/,3.5,,,2019-05-11
2019-05-18,My Night at Maud's,1969,https://letterboxd.com/danielquinn/film/my-night-at-mauds/,5,Yes,,2019-05-17
2019-05-20,Duck Soup,1933,https://letterboxd.com/danielquinn/film/duck-soup-1933/,4,Yes,,2019-05-19
2019-05-25,The Unchanging Sea,1910,https://letterboxd.com/danielquinn/film/the-unchanging-sea/,4,,,2019-05-24
2019-05-25,Despair,1978,https://letterboxd.com/danielquinn/film/despair/,3.5,,,2019-05-24
2019-05-26,Rhythm in Light,1934,https://letterboxd.com/danielquinn/film/rhythm-in-light/,3,,,2019-05-25
2019-05-26,Dada,1936,https://letterboxd.com/danielquinn/film/dada-1936/,3,,,2019-05-25
2019-05-26,Parabola,1937,https://letterboxd.com/danielquinn/film/parabola/,2.5,,,2019-05-25
2019-05-26,Escape,1937,https://letterboxd.com/danielquinn/film/escape-1937/,3,,,2019-05-25
2019-05-26,Spook Sport,1940,https://letterboxd.com/danielquinn/film/spook-sport/,3.5,,,2019-05-25
2019-05-26,Tarantella,1940,https://letterboxd.com/danielquinn/film/tarantella/,3,,,2019-05-25
2019-05-26,Polka Graph,1947,https://letterboxd.com/danielquinn/film/polka-graph/,3.5,,,2019-05-25
2019-05-26,Color Rhapsodie,1948,https://letterboxd.com/danielquinn/film/color-rhapsodie/,3.5,,,2019-05-25
2019-05-26,Abstronic,1952,https://letterboxd.com/danielquinn/film/abstronic/,3,,,2019-05-25
2019-05-26,Paris When It Sizzles,1964,https://letterboxd.com/danielquinn/film/paris-when-it-sizzles/,2.5,,,2019-05-26
2019-05-31,Shock,1946,https://letterboxd.com/danielquinn/film/shock/,2.5,,,2019-05-30
2019-06-01,"The Tree, the Mayor and the Mediatheque",1993,https://letterboxd.com/danielquinn/film/the-tree-the-mayor-and-the-mediatheque/,4.5,Yes,,2019-05-31
2019-06-01,Wildlife,2018,https://letterboxd.com/danielquinn/film/wildlife-2018/,3,,,2019-05-31
2019-06-02,Ash Is Purest White,2018,https://letterboxd.com/danielquinn/film/ash-is-purest-white/,3,,,2019-06-01
2019-06-02,Seance on a Wet Afternoon,1964,https://letterboxd.com/danielquinn/film/seance-on-a-wet-afternoon/,3,,,2019-06-01
2019-06-03,Brief Encounters,1967,https://letterboxd.com/danielquinn/film/brief-encounters/,3.5,,,2019-06-02
2019-06-05,Basic Training,1971,https://letterboxd.com/danielquinn/film/basic-training-1971/,3.5,,,2019-06-04
2019-06-06,Juvenile Court,1973,https://letterboxd.com/danielquinn/film/juvenile-court/,4,,,2019-06-05
2019-06-07,An Interview with the Ambassador from Lapland,1967,https://letterboxd.com/danielquinn/film/an-interview-with-the-ambassador-from-lapland/,3.5,,,2019-06-06
2019-06-07,The Brig,1964,https://letterboxd.com/danielquinn/film/the-brig/,3,,,2019-06-06
2019-06-08,Welfare,1975,https://letterboxd.com/danielquinn/film/welfare/,4.5,,,2019-06-07
2019-06-09,Goldstein,1965,https://letterboxd.com/danielquinn/film/goldstein/,3,,,2019-06-08
2019-06-10,Black Liberation,1967,https://letterboxd.com/danielquinn/film/black-liberation/,2.5,,,2019-06-09
2019-06-10,Pull My Daisy,1959,https://letterboxd.com/danielquinn/film/pull-my-daisy/,3,,,2019-06-09
2019-06-12,Honeymoon,1998,https://letterboxd.com/danielquinn/film/honeymoon-1998/,3.5,,,2019-06-11
2019-06-13,Rushing Green with Horses,2019,https://letterboxd.com/danielquinn/film/rushing-green-with-horses/,3.5,,,2019-06-12
2019-06-13,All the Ships at Sea,2004,https://letterboxd.com/danielquinn/film/all-the-ships-at-sea/,3.5,,,2019-06-12
2019-06-14,Season of the Devil,2018,https://letterboxd.com/danielquinn/film/season-of-the-devil/,3,,,2019-06-13
2019-06-15,Fourteen,2019,https://letterboxd.com/danielquinn/film/fourteen-2019/,4,,,2019-06-14
2019-06-16,Polly Perverse Strikes Again!,1986,https://letterboxd.com/danielquinn/film/polly-perverse-strikes-again/,3,,,2019-06-15
2019-06-16,India: Matri Bhumi,1959,https://letterboxd.com/danielquinn/film/india-matri-bhumi/,4,,,2019-06-15
2019-06-16,One Sunday Afternoon,1933,https://letterboxd.com/danielquinn/film/one-sunday-afternoon/,3,,,2019-06-15
2019-06-17,Their Bird,2012,https://letterboxd.com/danielquinn/film/their-bird/,3.5,,,2019-06-16
2019-06-17,Reportage !,2015,https://letterboxd.com/danielquinn/film/reportage/,3,,,2019-06-16
2019-06-17,Inaudible footsteps,2015,https://letterboxd.com/danielquinn/film/inaudible-footsteps/,3.5,,,2019-06-16
2019-06-17,On the collinear and reflected on the water,2018,https://letterboxd.com/danielquinn/film/on-the-collinear-and-reflected-on-the-water/,4,,,2019-06-16
2019-06-17,Inaudible footsteps,2015,https://letterboxd.com/danielquinn/film/inaudible-footsteps/1/,3.5,,,2019-06-16
2019-06-19,Long Day's Journey Into Night,2018,https://letterboxd.com/danielquinn/film/long-days-journey-into-night-2018/,2.5,,,2019-06-18
2019-06-20,Death by Hanging,1968,https://letterboxd.com/danielquinn/film/death-by-hanging/,3.5,,,2019-06-19
2019-06-21,The Store,1983,https://letterboxd.com/danielquinn/film/the-store/,4,,,2019-06-20
2019-06-21,Rostro al mar,1951,https://letterboxd.com/danielquinn/film/rostro-al-mar/,4,,,2019-06-20
2019-06-22,The Long Farewell,1971,https://letterboxd.com/danielquinn/film/the-long-farewell-1971/,3,,,2019-06-21
2019-06-23,The Hunchback of Notre Dame,1939,https://letterboxd.com/danielquinn/film/the-hunchback-of-notre-dame-1939/,4,,,2019-06-22
2019-06-24,Carnival of Sinners,1943,https://letterboxd.com/danielquinn/film/carnival-of-sinners/,4,,,2019-06-23
2019-06-29,Galaxie,1966,https://letterboxd.com/danielquinn/film/galaxie/,4.5,,,2019-06-28
2019-06-30,Homicidal,1961,https://letterboxd.com/danielquinn/film/homicidal/,3.5,,,2019-06-29
2019-07-01,Letter to Freddy Buache,1982,https://letterboxd.com/danielquinn/film/letter-to-freddy-buache/1/,3.5,Yes,,2019-06-30
2019-07-01,The Circus,1928,https://letterboxd.com/danielquinn/film/the-circus/,4,,,2019-06-30
2019-07-04,Dead Man's Letters,1986,https://letterboxd.com/danielquinn/film/dead-mans-letters/,3,,,2019-07-03
2019-07-06,A Paris Education,2018,https://letterboxd.com/danielquinn/film/a-paris-education/,3.5,,,2019-07-05
2019-07-07,Belladonna of Sadness,1973,https://letterboxd.com/danielquinn/film/belladonna-of-sadness/,3.5,,,2019-07-06
2019-07-08,Frontier Marshal,1939,https://letterboxd.com/danielquinn/film/frontier-marshal/,4,,,2019-07-07
2019-07-10,La valigia dei sogni,1953,https://letterboxd.com/danielquinn/film/la-valigia-dei-sogni/,3,,,2019-07-09
2019-07-11,Time Has Come,2005,https://letterboxd.com/danielquinn/film/time-has-come/,2.5,,,2019-07-10
2019-07-11,Aelita: Queen of Mars,1924,https://letterboxd.com/danielquinn/film/aelita-queen-of-mars/1/,4,,,2019-07-10
2019-07-12,Impressions from the Upper Atmosphere,1989,https://letterboxd.com/danielquinn/film/impressions-from-the-upper-atmosphere/,4,,,2019-07-11
2019-07-12,Moonblack,1968,https://letterboxd.com/danielquinn/film/moonblack/,3.5,,,2019-07-11
2019-07-12,Anticipation of the Night,1958,https://letterboxd.com/danielquinn/film/anticipation-of-the-night/,4.5,,,2019-07-11
2019-07-12,Metropolis,1927,https://letterboxd.com/danielquinn/film/metropolis/,4.5,Yes,,2019-07-11
2019-07-13,Brasiliários,1986,https://letterboxd.com/danielquinn/film/brasiliarios/,3,,,2019-07-12
2019-07-13,Forma Livre,2013,https://letterboxd.com/danielquinn/film/forma-livre/,2,,,2019-07-12
2019-07-13,Mass for the Dakota Sioux,1964,https://letterboxd.com/danielquinn/film/mass-for-the-dakota-sioux/,3.5,,,2019-07-12
2019-07-13,Sacris Pulso,2008,https://letterboxd.com/danielquinn/film/sacris-pulso/,3,,,2019-07-12
2019-07-13,Bouddi,1970,https://letterboxd.com/danielquinn/film/bouddi/,3,,,2019-07-12
2019-07-14,Bridesmaids,2011,https://letterboxd.com/danielquinn/film/bridesmaids/,3,,,2019-07-13
2019-07-15,X: The Man with the X-Ray Eyes,1963,https://letterboxd.com/danielquinn/film/x-the-man-with-the-x-ray-eyes-1963/,3.5,,,2019-07-14
2019-07-15,Invention for Destruction,1958,https://letterboxd.com/danielquinn/film/invention-for-destruction/,3.5,,,2019-07-14
2019-07-16,Isle of the Dead,1945,https://letterboxd.com/danielquinn/film/isle-of-the-dead/,3.5,,,2019-07-15
2019-07-17,The Dead Don't Die,2019,https://letterboxd.com/danielquinn/film/the-dead-dont-die-2019/,3.5,,,2019-07-16
2019-07-18,World on a Wire,1973,https://letterboxd.com/danielquinn/film/world-on-a-wire/,4,,,2019-07-17
2019-07-20,The Green Fog,2017,https://letterboxd.com/danielquinn/film/the-green-fog/,2.5,,,2019-07-19
2019-07-21,Donkey Skin,1970,https://letterboxd.com/danielquinn/film/donkey-skin/,3.5,,,2019-07-20
2019-07-22,The Right Stuff,1983,https://letterboxd.com/danielquinn/film/the-right-stuff/,2,,,2019-07-21
2019-07-22,First on the Moon,2005,https://letterboxd.com/danielquinn/film/first-on-the-moon/,1.5,,,2019-07-21
2019-07-24,I Accuse,1938,https://letterboxd.com/danielquinn/film/i-accuse-1938/,4,,,2019-07-23
2019-07-27,Jeopardy,1953,https://letterboxd.com/danielquinn/film/jeopardy/,3.5,,,2019-07-26
2019-07-27,Outskirts,1933,https://letterboxd.com/danielquinn/film/outskirts/,3.5,,,2019-07-27
2019-07-28,The Mask of Dimitrios,1944,https://letterboxd.com/danielquinn/film/the-mask-of-dimitrios/,3.5,,,2019-07-27
2019-07-28,The Citadel,1938,https://letterboxd.com/danielquinn/film/the-citadel/,3,,,2019-07-27
2019-07-28,After Tomorrow,1932,https://letterboxd.com/danielquinn/film/after-tomorrow/,4,,,2019-07-27
2019-07-28,La Pointe-Courte,1955,https://letterboxd.com/danielquinn/film/la-pointe-courte/,4,,,2019-07-28
2019-07-29,Gentleman's Agreement,1947,https://letterboxd.com/danielquinn/film/gentlemans-agreement/,3,,,2019-07-28
2019-07-29,The Green Years,1963,https://letterboxd.com/danielquinn/film/the-green-years-1963/,4.5,,,2019-07-29
2019-07-30,Warlock,1959,https://letterboxd.com/danielquinn/film/warlock/,4,,,2019-07-29
2019-07-30,The Men Who Tread on the Tiger's Tail,1952,https://letterboxd.com/danielquinn/film/the-men-who-tread-on-the-tigers-tail/,2.5,,,2019-07-29
2019-07-30,The Two Mrs. Carrolls,1947,https://letterboxd.com/danielquinn/film/the-two-mrs-carrolls/,3,,,2019-07-29
2019-07-31,Loin de Manhattan,1982,https://letterboxd.com/danielquinn/film/loin-de-manhattan/,3.5,,,2019-07-30
2019-07-31,Horizons West,1952,https://letterboxd.com/danielquinn/film/horizons-west/,4,,,2019-07-30
2019-07-31,The Girl from the Marsh Croft,1935,https://letterboxd.com/danielquinn/film/the-girl-from-the-marsh-croft/,4,,,2019-07-30
2019-07-31,Never Say Goodbye,1956,https://letterboxd.com/danielquinn/film/never-say-goodbye-1956/,3.5,,,2019-07-30
2019-08-01,The Girl with the Hat Box,1927,https://letterboxd.com/danielquinn/film/the-girl-with-the-hat-box/,3.5,,,2019-07-31
2019-08-01,The Bravados,1958,https://letterboxd.com/danielquinn/film/the-bravados/,4,,,2019-07-31
2019-08-01,Booksmart,2019,https://letterboxd.com/danielquinn/film/booksmart/,2,,,2019-07-31
2019-08-01,The Hand in the Trap,1961,https://letterboxd.com/danielquinn/film/the-hand-in-the-trap/,4,,,2019-07-31
2019-08-01,Embrujo,1948,https://letterboxd.com/danielquinn/film/embrujo/,3.5,,,2019-08-01
2019-08-02,The Violent Men,1955,https://letterboxd.com/danielquinn/film/the-violent-men/,3.5,,,2019-08-01
2019-08-02,Gone to Earth,1950,https://letterboxd.com/danielquinn/film/gone-to-earth/,4,,,2019-08-01
2019-08-03,Life the Way It Is,1978,https://letterboxd.com/danielquinn/film/life-the-way-it-is/,4,,,2019-08-02
2019-08-03,The Crimson Pirate,1952,https://letterboxd.com/danielquinn/film/the-crimson-pirate/,3.5,,,2019-08-02
2019-08-03,Flame of My Love,1949,https://letterboxd.com/danielquinn/film/flame-of-my-love/,4,,,2019-08-02
2019-08-03,The Best of Everything,1959,https://letterboxd.com/danielquinn/film/the-best-of-everything/,4,,,2019-08-02
2019-08-04,Scenario du Film 'Passion',1982,https://letterboxd.com/danielquinn/film/scenario-du-film-passion/,3.5,,,2019-08-03
2019-08-04,Three Sisters with Maiden Hearts,1935,https://letterboxd.com/danielquinn/film/three-sisters-with-maiden-hearts/,3.5,,,2019-08-03
2019-08-04,Men in War,1957,https://letterboxd.com/danielquinn/film/men-in-war/,4,,,2019-08-03
2019-08-04,High Society,1956,https://letterboxd.com/danielquinn/film/high-society/,3,,,2019-08-03
2019-08-05,Brewster's Millions,1945,https://letterboxd.com/danielquinn/film/brewsters-millions/,3.5,,,2019-08-04
2019-08-05,Phone Call from a Stranger,1952,https://letterboxd.com/danielquinn/film/phone-call-from-a-stranger/,3.5,,,2019-08-04
2019-08-05,Man in the Shadow,1957,https://letterboxd.com/danielquinn/film/man-in-the-shadow/,3.5,,,2019-08-04
2019-08-05,The Four Horsemen of the Apocalypse,1962,https://letterboxd.com/danielquinn/film/the-four-horsemen-of-the-apocalypse-1962/,4,,,2019-08-04
2019-08-06,The Cursed Village,1930,https://letterboxd.com/danielquinn/film/the-cursed-village-1930/,3.5,,,2019-08-05
2019-08-06,Quantez,1957,https://letterboxd.com/danielquinn/film/quantez/,3.5,,,2019-08-05
2019-08-06,Pattes Blanches,1949,https://letterboxd.com/danielquinn/film/pattes-blanches/,4.5,,,2019-08-05
2019-08-06,Forever Amber,1947,https://letterboxd.com/danielquinn/film/forever-amber/,4,,,2019-08-05
2019-08-07,The Great Madcap,1949,https://letterboxd.com/danielquinn/film/the-great-madcap/,3.5,,,2019-08-06
2019-08-07,Amsterdam Global Village,1996,https://letterboxd.com/danielquinn/film/amsterdam-global-village/,4.5,,,2019-08-06
2019-08-07,Peyton Place,1957,https://letterboxd.com/danielquinn/film/peyton-place/,3.5,,,2019-08-06
2019-08-08,A Lawless Street,1955,https://letterboxd.com/danielquinn/film/a-lawless-street/,3,,,2019-08-07
2019-08-08,The Passengers,1999,https://letterboxd.com/danielquinn/film/the-passengers/,3.5,,,2019-08-07
2019-08-08,Summer of '42,1971,https://letterboxd.com/danielquinn/film/summer-of-42/,2.5,,,2019-08-07
2019-08-09,Christmas Holiday,1944,https://letterboxd.com/danielquinn/film/christmas-holiday/,3,,,2019-08-08
2019-08-10,La dolorosa,1934,https://letterboxd.com/danielquinn/film/la-dolorosa/,4,,,2019-08-09
2019-08-10,In Old Chicago,1938,https://letterboxd.com/danielquinn/film/in-old-chicago/,4,,,2019-08-09
2019-08-10,The Halliday Brand,1957,https://letterboxd.com/danielquinn/film/the-halliday-brand/,4,,,2019-08-09
2019-08-10,The Pleasure Seekers,1964,https://letterboxd.com/danielquinn/film/the-pleasure-seekers/,3.5,,,2019-08-09
2019-08-11,Japanese War Bride,1952,https://letterboxd.com/danielquinn/film/japanese-war-bride/,3.5,,,2019-08-10
2019-08-11,The Morning Schedule,1972,https://letterboxd.com/danielquinn/film/the-morning-schedule/,4,,,2019-08-10
2019-08-11,An Unmarried Woman,1978,https://letterboxd.com/danielquinn/film/an-unmarried-woman/,3.5,,,2019-08-10
2019-08-12,End of Desire,1958,https://letterboxd.com/danielquinn/film/end-of-desire/,4,,,2019-08-11
